"","ID","order","arena","date","act","soc"
"72","0006DECB78",16,"A","2014-08-17",-0.573888674444063,-1.5954410271722
"73","0006DF87B8",10,"A","2014-08-17",2.32271493690079,-3.17881085522799
"74","0006E93493",2,"A","2014-08-16",2.64224979999082,1.20013712780184
"75","0006E9EB6F",8,"A","2014-08-16",2.2767889310815,-3.13707708274712
"76","0006E9EB7C",6,"A","2014-08-16",3.01363588548661,1.096112636393
"77","0006EA3C24",4,"A","2014-08-16",3.0746161997706,1.0807486504218
"78","0006F22572",3,"B","2014-08-16",-0.394904853965481,1.74598545726493
"79","0006F23306",14,"A","2014-08-17",-0.179397770967359,0.704037540828049
"80","0006F245A1",15,"B","2014-08-17",-1.62879463041431,0.39701036811685
"81","00069D1745",5,"B","2014-08-28",-2.60089600456209,0.476906067889996
"82","0006A9447B",13,"B","2014-08-28",-0.110389496014168,0.0106675983729891
"83","0006A947CA",12,"A","2014-08-28",0.221939367562867,-1.02446035686554
"84","0006C751CA",14,"A","2014-08-28",-0.857360162043821,0.572024273565294
"85","0006C7E968",11,"B","2014-08-28",2.2974972427221,-3.20261997740913
"86","0006C882AE",8,"A","2014-08-28",-1.02991475307651,-0.937207409912145
"87","0006C88830",2,"A","2014-08-28",-1.00458783251128,-0.681926193152164
"88","0006C8B1B6",1,"B","2014-08-28",0.405152668926644,-0.812858917670261
"89","0006E9055F",15,"B","2014-08-28",-1.81488560985887,0.390124066129612
"90","0006EA526C",6,"A","2014-08-28",-0.230740552349452,-0.966512286948706
"91","0006EE23EF",3,"B","2014-08-28",-2.12246693149306,-0.15156785832034
"92","0006EE2ABA",9,"B","2014-08-28",-2.10332535770036,0.336119711206289
"93","0006F1E3F4",7,"B","2014-08-28",1.87558811553691,-2.9030826636363
"94","0006F22A75",10,"A","2014-08-28",-1.16210314059531,0.428864325083777
"95","0006F2531C",16,"A","2014-08-28",-1.81087150559225,-0.064543002253335
"96","0006F25504",4,"A","2014-08-28",2.36787225778882,-3.21068909067728
"97","0006A940CB",16,"B","2014-09-05",-1.15758672390009,0.889885224941144
"98","0006A943A9",3,"A","2014-09-04",-1.96744727913472,-0.118364414189857
"99","0006A943D8",6,"B","2014-09-04",-0.69516689961483,0.187197141929007
"100","0006C74CD8",1,"A","2014-09-04",3.02845845712273,1.1028318833176
"101","0006C7537C",14,"B","2014-09-05",2.47497644264475,1.23182784580523
"102","0006C88E95",11,"A","2014-09-04",-0.170997614045433,-0.391088938707245
"103","0006D78BD3",4,"B","2014-09-04",-1.20845268528393,-0.975693323750663
